season_id,competition_id,competition_name,competition_group,matchday,fixture_date,fixture_index,home_team_name_source,away_team_name_source,home_score,away_score,raw_line,data_confidence,notes
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,13,2025-11-23,5,Algeciras CF,Atlético Sanluqueño CF,,,Algeciras CF Atlético Sanluqueño CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,13,2025-11-23,6,FC Cartagena,CD Eldense,,,FC Cartagena CD Eldense,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,13,2025-11-23,7,UD Ibiza,CE Europa,,,UD Ibiza 1 CE Europa,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,13,2025-11-23,8,CE Sabadell FC,Sevilla Atlético,,,CE Sabadell FC Sevilla Atlético,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,13,2025-11-23,9,Marbella FC,Atlético Madrileño,,,Marbella FC Atlético Madrileño,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,14,2025-11-30,0,Betis Deportivo Balompié,FC Cartagena,,,Betis Deportivo Balompié 0 FC Cartagena,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,14,2025-11-30,1,CE Europa,CE Sabadell FC,,,CE Europa 0 CE Sabadell FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,14,2025-11-30,2,Atlético Sanluqueño CF,SD Tarazona,,,Atlético Sanluqueño CF 2 SD Tarazona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,14,2025-11-30,3,Sevilla Atlético,Marbella FC,,,Sevilla Atlético 1 Marbella FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,14,2025-11-30,4,CD Eldense,Antequera CF,,,CD Eldense 3 Antequera CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,14,2025-11-30,5,Juventud de Torremolinos CF,"Villarreal CF ""B""",,,"Juventud de Torremolinos CF Villarreal CF ""B""",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,14,2025-11-30,6,UD Ibiza,Algeciras CF,,,UD Ibiza 0 Algeciras CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,14,2025-11-30,7,Gimnàstic de Tarragona,Hércules de Alicante CF,,,Gimnàstic de Tarragona Hércules de Alicante CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,14,2025-11-30,8,Real Murcia CF,AD Alcorcón,,,Real Murcia CF 1 AD Alcorcón,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,14,2025-11-30,9,Atlético Madrileño,CD Teruel,,,Atlético Madrileño CD Teruel,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,15,2025-12-07,0,Sevilla Atlético,Gimnàstic de Tarragona,,,Sevilla Atlético Gimnàstic de Tarragona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,15,2025-12-07,1,Hércules de Alicante CF,Juventud de Torremolinos CF,,,Hércules de Alicante CF 1 Juventud de Torremolinos CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,15,2025-12-07,2,Marbella FC,Atlético Sanluqueño CF,,,Marbella FC 1 Atlético Sanluqueño CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,15,2025-12-07,3,AD Alcorcón,CD Eldense,,,AD Alcorcón CD Eldense,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,15,2025-12-07,4,Algeciras CF,Atlético Madrileño,,,Algeciras CF Atlético Madrileño,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,15,2025-12-07,5,Antequera CF,Betis Deportivo Balompié,,,Antequera CF 2 Betis Deportivo Balompié,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,15,2025-12-07,6,CE Sabadell FC,UD Ibiza,,,CE Sabadell FC 0 UD Ibiza,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,15,2025-12-07,7,"Villarreal CF ""B""",CD Teruel,,,"Villarreal CF ""B"" CD Teruel",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,15,2025-12-07,8,FC Cartagena,Real Murcia CF,,,FC Cartagena Real Murcia CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,15,2025-12-07,9,SD Tarazona,CE Europa,,,SD Tarazona CE Europa,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,16,2025-12-14,0,Betis Deportivo Balompié,AD Alcorcón,,,Betis Deportivo Balompié 1 AD Alcorcón,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,16,2025-12-14,1,CE Europa,Antequera CF,,,CE Europa Antequera CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,16,2025-12-14,2,Juventud de Torremolinos CF,Marbella FC,,,Juventud de Torremolinos CF Marbella FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,16,2025-12-14,3,CD Eldense,SD Tarazona,,,CD Eldense SD Tarazona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,16,2025-12-14,4,Real Murcia CF,CE Sabadell FC,,,Real Murcia CF 0 CE Sabadell FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,16,2025-12-14,5,UD Ibiza,"Villarreal CF ""B""",,,"UD Ibiza Villarreal CF ""B""",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,16,2025-12-14,6,CD Teruel,Algeciras CF,,,CD Teruel Algeciras CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,16,2025-12-14,7,Atlético Sanluqueño CF,Hércules de Alicante CF,,,Atlético Sanluqueño CF Hércules de Alicante CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,16,2025-12-14,8,Gimnàstic de Tarragona,FC Cartagena,,,Gimnàstic de Tarragona FC Cartagena,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,16,2025-12-14,9,Atlético Madrileño,Sevilla Atlético,,,Atlético Madrileño 0 Sevilla Atlético,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,17,2025-12-21,0,Algeciras CF,"Villarreal CF ""B""",,,"Algeciras CF Villarreal CF ""B""",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,17,2025-12-21,1,CD Eldense,Betis Deportivo Balompié,,,CD Eldense Betis Deportivo Balompié,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,17,2025-12-21,2,Marbella FC,Hércules de Alicante CF,,,Marbella FC 0 Hércules de Alicante CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,17,2025-12-21,3,SD Tarazona,CD Teruel,3,2,SD Tarazona 3 2 CD Teruel,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,17,2025-12-21,4,Antequera CF,Gimnàstic de Tarragona,,,Antequera CF 4 Gimnàstic de Tarragona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,17,2025-12-21,5,CE Sabadell FC,Atlético Madrileño,,,CE Sabadell FC Atlético Madrileño,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,17,2025-12-21,6,AD Alcorcón,UD Ibiza,,,AD Alcorcón UD Ibiza,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,17,2025-12-21,7,Sevilla Atlético,Atlético Sanluqueño CF,,,Sevilla Atlético 2 Atlético Sanluqueño CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,17,2025-12-21,8,FC Cartagena,Juventud de Torremolinos CF,3,0,FC Cartagena 3 0 Juventud de Torremolinos CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,17,2025-12-21,9,Real Murcia CF,CE Europa,,,Real Murcia CF 3 CE Europa,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,18,2026-01-04,0,AD Alcorcón,FC Cartagena,,,AD Alcorcón FC Cartagena,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,18,2026-01-04,1,Atlético Madrileño,SD Tarazona,,,Atlético Madrileño 1 SD Tarazona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,18,2026-01-04,2,Juventud de Torremolinos CF,Gimnàstic de Tarragona,,,Juventud de Torremolinos CF 0 Gimnàstic de Tarragona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,18,2026-01-04,3,CD Teruel,Antequera CF,,,CD Teruel 0 Antequera CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,18,2026-01-04,4,Algeciras CF,Sevilla Atlético,,,Algeciras CF Sevilla Atlético,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,18,2026-01-04,5,Hércules de Alicante CF,CE Sabadell FC,,,Hércules de Alicante CF 5 CE Sabadell FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,18,2026-01-04,6,UD Ibiza,CD Eldense,,,UD Ibiza CD Eldense,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,18,2026-01-04,7,Betis Deportivo Balompié,CE Europa,,,Betis Deportivo Balompié CE Europa,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,18,2026-01-04,8,"Villarreal CF ""B""",Marbella FC,,,"Villarreal CF ""B"" Marbella FC",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,18,2026-01-04,9,Atlético Sanluqueño CF,Real Murcia CF,,,Atlético Sanluqueño CF 0 Real Murcia CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,19,2026-01-11,0,Sevilla Atlético,"Villarreal CF ""B""",,,"Sevilla Atlético 0 Villarreal CF ""B""",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,19,2026-01-11,1,CE Europa,AD Alcorcón,0,0,CE Europa 0 0 AD Alcorcón,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,19,2026-01-11,2,FC Cartagena,UD Ibiza,,,FC Cartagena UD Ibiza,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,19,2026-01-11,3,Gimnàstic de Tarragona,CD Teruel,,,Gimnàstic de Tarragona 0 CD Teruel,high,Parsed from Grupo 2 probe calendar-view line structure.
